match_guid,time,delta,actor_id,loc_x,loc_y,loc_z,rot_x,rot_y,rot_z,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
0C52006011F129FCBC11E1A4AF19E2AD,166.22774,0.0336137,179,1399.18,1476.39,89.15,-0.39682385,-0.46928704,0.48903745,628.35,2211.75,-57.51,14.65,549.61,-14.29
0C52006011F129FCBC11E1A4AF19E2AD,166.22774,0.0336137,175,1460.47,2887.58,144.05,0.15555686,0.8017478,0.06020888,-152.93,1561.87,-449.18,-598.38,-28.76,33.28
0C52006011F129FCBC11E1A4AF19E2AD,166.26137,0.0336136,175,1456.66,2926.61,132.55,0.1944589,0.80670404,-0.0016966636,-152.81,1560.67,-465.08,-598.38,-28.76,33.28
0C52006011F129FCBC11E1A4AF19E2AD,166.26137,0.0336136,167,289.54,1221.13,75.96,-0.032296076,-0.22743201,0.61907417,-56.12,2294.85,-143.14,-124.11,205.03,-0.05
0C52006011F129FCBC11E1A4AF19E2AD,166.29532,0.0339448,179,1446.27,1642.27,82.85,-0.287595,-0.34095514,0.5551617,627.12,2210.35,-105.12,15.33,468.08,2.06
0C52006011F129FCBC11E1A4AF19E2AD,166.29532,0.0339448,175,1451.58,2978.6,116.61,0.2445929,0.8062555,-0.08416186,-152.65,1559.07,-486.24,-598.38,-28.76,33.28
0C52006011F129FCBC11E1A4AF19E2AD,166.32895,0.0336139,175,1445.23,3043.52,95.69,0.3037633,0.79436785,-0.18597284,-152.45,1557.07,-512.68,-598.38,-28.76,33.28
0C52006011F129FCBC11E1A4AF19E2AD,166.32895,0.0336139,167,284.91,1412.28,61.64,-0.023917915,-0.14569512,0.6284665,-55.03,2291.04,-195.18,-100.47,140.58,-5.37
0C52006011F129FCBC11E1A4AF19E2AD,166.36258,0.0336137,179,1503.71,1844.81,70.3,-0.18761286,-0.21863307,0.5935081,625.59,2207.25,-163.31,1.44,301.48,-6.28
0C52006011F129FCBC11E1A4AF19E2AD,166.36258,0.0336137,175,1439.11,3109.28,103.86,0.38686508,0.75646335,-0.32467356,-116.21,1266.31,288.69,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.39621,0.033615798,175,1437.17,3130.38,108.53,0.40763503,0.74172324,-0.3606354,-116.15,1265.65,277.71,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.39621,0.033615798,167,280.83,1584.0,45.03,-0.023335276,-0.0894056,0.6300149,-53.89,2286.57,-242.22,-91.58,104.56,-26.12
0C52006011F129FCBC11E1A4AF19E2AD,166.42984,0.0336138,179,1540.18,1973.54,59.53,-0.14340234,-0.16078985,0.6044434,624.52,2204.5,-200.29,-4.4,228.09,-7.73
0C52006011F129FCBC11E1A4AF19E2AD,166.42984,0.0336138,175,1434.26,3162.0,115.2,0.43686962,0.716149,-0.4128573,-116.06,1264.66,261.24,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.46347,0.0336138,175,1430.38,3204.13,123.45,0.4720006,0.6758156,-0.47883052,-115.94,1263.37,239.3,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.4971,0.033613898,175,1423.62,3277.76,136.13,0.5219459,0.5892739,-0.5823948,-115.73,1261.13,200.96,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.4971,0.033613898,167,279.07,1754.88,25.3,-0.025876226,-0.034265175,0.63020366,61.13,2258.2,-259.45,-99.18,168.18,36.37
0C52006011F129FCBC11E1A4AF19E2AD,166.53073,0.0336136,179,1602.56,2193.78,36.06,-0.09278274,-0.08913586,0.6124817,623.2,2198.24,-263.35,-10.73,141.77,-5.44
0C52006011F129FCBC11E1A4AF19E2AD,166.53073,0.0336136,175,1420.74,3309.27,140.88,-0.5385457,-0.5464923,0.6215037,-115.64,1260.17,184.55,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.56436,0.0336137,175,1416.9,3351.25,146.58,-0.55595475,-0.48472163,0.6681733,-115.52,1258.89,162.69,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.56436,0.0336137,167,306.13,1957.02,15.95,-0.0021174576,0.0044587995,0.62365973,418.03,2178.27,6.48,5.05,8.29,-21.33
0C52006011F129FCBC11E1A4AF19E2AD,166.59799,0.0336137,179,1643.83,2341.01,19.75,-0.042988606,-0.02955552,0.62319577,599.93,2212.74,-183.96,22.82,254.56,69.05
0C52006011F129FCBC11E1A4AF19E2AD,166.59799,0.0336137,175,1414.98,3372.23,149.15,-0.562585,-0.45197508,0.6890346,-115.46,1258.25,151.77,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.63162,0.0336138,179,1648.74,2359.53,18.44,-0.036018487,-0.02273106,0.62639487,587.75,2218.07,-157.19,24.13,233.88,87.45
0C52006011F129FCBC11E1A4AF19E2AD,166.63162,0.0336138,175,1410.18,3424.61,154.79,-0.5729808,-0.36536127,0.7335439,-115.31,1256.65,124.48,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.66536,0.0337217,175,1406.34,3466.47,158.49,-0.57485825,-0.29190004,0.7609408,-115.19,1255.37,102.68,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.66536,0.0337217,167,349.2,2155.59,16.76,-0.002451935,0.0041081375,0.61946255,496.63,2159.93,5.46,-0.57,-1.85,-6.21
0C52006011F129FCBC11E1A4AF19E2AD,166.69899,0.0336137,179,1687.72,2528.01,15.99,-0.0001537517,0.0054784156,0.6517721,453.78,2254.75,12.29,-0.89,-0.97,53.77
0C52006011F129FCBC11E1A4AF19E2AD,166.69899,0.0336137,175,1403.46,3497.84,160.78,-0.5725007,-0.23484987,0.7765078,-115.1,1254.41,86.34,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.73262,0.0336136,175,1397.7,3560.51,164.14,-0.5581505,-0.117102616,0.79449296,-114.92,1252.49,53.7,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.76637,0.033743598,179,1722.07,2736.72,16.8,-0.002290091,0.0041944543,0.66155297,323.71,2277.09,4.64,-0.94,-3.73,14.32
0C52006011F129FCBC11E1A4AF19E2AD,166.76637,0.033743598,175,1392.9,3612.65,165.7,-0.53660357,-0.016866915,0.7958471,-114.77,1250.89,26.55,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.76637,0.033743598,167,392.14,2335.2,16.98,-0.0028295708,0.003854582,0.6135768,535.9,2149.84,1.17,-0.21,-0.68,-43.26
0C52006011F129FCBC11E1A4AF19E2AD,166.8,0.0336139,175,1389.06,3654.32,166.14,-0.5133141,0.06358602,0.787989,-114.65,1249.61,4.85,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.83363,0.0336137,175,1386.2,3685.55,166.0,-0.49246857,0.12355483,0.7769185,-114.56,1248.65,-11.38,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.83363,0.0336137,167,444.59,2531.34,17.01,-0.0028349655,0.0038653717,0.59770525,600.39,2131.55,0.28,0.0,0.02,-23.24
0C52006011F129FCBC11E1A4AF19E2AD,166.86726,0.0336138,179,1743.82,2908.44,16.97,-0.0029428615,0.003752081,0.6709183,249.19,2286.46,1.08,-0.17,-0.71,88.25
0C52006011F129FCBC11E1A4AF19E2AD,166.86726,0.0336138,175,1382.4,3727.14,165.16,-0.46038562,0.20237306,0.75538045,-114.44,1247.37,-33.02,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.86726,0.0336138,167,454.73,2566.83,17.01,-0.0028295708,0.0038707666,0.5964483,610.66,2128.47,0.27,0.0,0.0,-17.43
0C52006011F129FCBC11E1A4AF19E2AD,166.9009,0.033613697,175,1377.65,3779.07,163.1,-0.4138607,0.2979692,0.71787363,-114.29,1245.77,-60.02,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.9009,0.033613697,167,491.3,2690.7,17.01,-0.0028295708,0.0038707666,0.593999,636.62,2120.52,0.27,0.0,-0.01,-6.77
0C52006011F129FCBC11E1A4AF19E2AD,166.93452,0.0336137,175,1375.75,3799.83,161.96,-0.39339817,0.33498305,0.6996953,-114.23,1245.13,-70.82,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,166.96815,0.0336138,179,1758.26,3137.79,17.0,-0.0033852349,0.0034014191,0.7146481,52.05,2292.46,0.4,-0.01,-0.64,78.89
0C52006011F129FCBC11E1A4AF19E2AD,166.96815,0.0336138,175,1371.0,3851.67,158.34,-0.33805275,0.42366844,0.64670694,-114.08,1243.53,-97.77,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.00179,0.0336137,175,1367.2,3893.09,154.64,-0.28993633,0.4899114,0.5970111,-113.96,1242.25,-119.32,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.00179,0.0336137,167,539.61,2849.57,17.01,-0.0028295708,0.0038707666,0.59449536,644.43,2118.01,0.27,0.0,0.04,14.97
0C52006011F129FCBC11E1A4AF19E2AD,167.03542,0.0336138,179,1756.72,3309.54,17.0,-0.0035147099,0.0032719441,0.72569126,-68.1,2287.96,0.39,0.0,-0.04,23.81
0C52006011F129FCBC11E1A4AF19E2AD,167.03542,0.0336138,175,1364.35,3924.13,151.39,0.25192443,-0.5364201,-0.5557929,-113.87,1241.29,-135.46,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.06905,0.033614,175,1360.55,3965.48,146.43,0.19907145,-0.59369695,-0.49601838,-113.75,1240.01,-156.97,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.06905,0.033614,167,587.08,3008.67,17.01,-0.0028727292,0.0038383978,0.60258216,622.36,2124.34,0.27,-0.03,-0.1,22.39
0C52006011F129FCBC11E1A4AF19E2AD,167.10297,0.0339008,179,1746.23,3480.61,17.0,-0.0035470787,0.0032341806,0.7472646,-206.28,2272.99,0.4,0.0,0.21,134.58
0C52006011F129FCBC11E1A4AF19E2AD,167.10297,0.0339008,175,1355.8,4017.11,139.22,-0.13027675,0.65688473,0.41441098,-113.6,1238.41,-183.82,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.1366,0.0336136,175,1352.0,4058.37,132.64,-0.07371749,0.7000954,0.34440786,-113.48,1237.13,-205.27,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.1366,0.0336136,167,632.74,3168.29,17.01,-0.0029104927,0.0038168186,0.60593235,599.23,2130.78,0.27,0.0,-0.02,5.87
0C52006011F129FCBC11E1A4AF19E2AD,167.17023,0.0336138,179,1723.63,3649.89,17.0,-0.0037412914,0.0030183888,0.77714545,-370.48,2243.79,0.39,0.08,-0.38,74.44
0C52006011F129FCBC11E1A4AF19E2AD,167.17023,0.0336138,175,1347.28,4109.88,123.42,-0.0020581149,0.74423295,0.25214022,-113.33,1235.53,-232.07,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.20386,0.033613697,175,1343.52,4151.04,115.24,0.055353563,0.7712074,0.17542058,-113.21,1234.25,-253.47,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.23749,0.0336137,175,1339.76,4192.15,106.34,0.11220949,0.7904817,0.09694753,-113.09,1232.97,-274.86,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.23749,0.0336137,167,696.64,3399.39,17.01,-0.0029104927,0.0038168186,0.60705984,584.81,2134.66,0.27,0.0,-0.01,1.07
0C52006011F129FCBC11E1A4AF19E2AD,167.27112,0.0336138,179,1682.14,3853.88,17.0,-0.0038114237,0.0029212823,0.7875677,-504.01,2213.02,0.39,0.0,0.03,17.76
0C52006011F129FCBC11E1A4AF19E2AD,167.27112,0.0336138,175,1338.82,4202.42,104.0,0.12626842,0.7940718,0.07714854,-113.06,1232.65,-280.2,-597.31,-54.81,14.31
0C52006011F129FCBC11E1A4AF19E2AD,167.30475,0.0336138,175,1332.5,4271.36,94.68,0.23306963,0.8047802,-0.077439904,-96.99,1057.47,178.62,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.30475,0.0336138,167,730.66,3523.92,17.01,-0.0029104927,0.0038168186,0.6072163,582.35,2135.3,0.27,0.0,-0.01,0.43
0C52006011F129FCBC11E1A4AF19E2AD,167.33838,0.0336136,175,1330.88,4288.98,97.52,0.25948802,0.80254394,-0.116687216,-96.93,1056.93,167.69,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.37202,0.0336422,179,1628.51,4074.37,17.0,-0.0038114237,0.0029212823,0.79025275,-553.88,2200.39,0.39,0.0,0.04,4.11
0C52006011F129FCBC11E1A4AF19E2AD,167.37202,0.0336422,175,1326.83,4332.99,103.83,0.32255885,0.78819716,-0.21331915,-96.78,1055.58,140.39,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.37202,0.0336422,167,769.43,3666.31,17.01,-0.0029104927,0.0038168186,0.60735655,580.83,2135.67,0.27,0.0,0.0,1.01
0C52006011F129FCBC11E1A4AF19E2AD,167.40565,0.0336137,175,1323.59,4368.15,108.05,0.3694344,0.76785123,-0.2882963,-96.66,1054.5,118.58,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.43929,0.0336139,179,1591.12,4220.98,19.47,-0.0038114237,0.0029212823,0.7907877,-565.37,2200.38,296.07,0.0,0.04,2.61
0C52006011F129FCBC11E1A4AF19E2AD,167.43929,0.0336139,175,1320.38,4403.28,111.55,0.4126253,0.73982805,-0.36039802,-96.54,1053.42,96.78,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.47292,0.0336137,175,1316.38,4447.14,114.91,0.46076325,0.69444937,-0.4453772,-96.39,1052.07,69.57,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.47292,0.0336137,167,832.2,3897.71,17.01,-0.0029104927,0.0038168186,0.60799325,577.94,2136.39,0.27,0.0,0.0,1.69
0C52006011F129FCBC11E1A4AF19E2AD,167.50655,0.033613697,179,1546.51,4385.38,43.22,-0.003725107,0.0030237834,0.8073366,-604.27,2190.63,328.26,-0.24,1.0,108.89
0C52006011F129FCBC11E1A4AF19E2AD,167.50655,0.033613697,175,1313.18,4482.19,116.77,0.49413013,0.6503041,-0.50841564,-96.27,1050.99,47.82,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.54018,0.033621702,175,1309.18,4525.95,118.08,0.52885664,0.5860359,-0.58001024,-96.12,1049.64,20.67,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.54018,0.033621702,167,875.43,4057.97,17.01,-0.0029104927,0.0038168186,0.6085489,575.14,2137.1,0.27,0.0,-0.01,2.29
0C52006011F129FCBC11E1A4AF19E2AD,167.5738,0.0336137,179,1497.55,4506.43,60.9,-0.01871733,-0.018857596,0.8304229,-1425.56,1783.02,277.88,152.91,-394.51,166.08
0C52006011F129FCBC11E1A4AF19E2AD,167.5738,0.0336137,175,1307.58,4543.43,118.29,-0.54046625,-0.5577081,0.60616726,-96.06,1049.1,9.82,-597.43,-54.8,7.98
0C52006011F129FCBC11E1A4AF19E2AD,167.60744,0.0336219,175,1279.19,4587.19,121.61,-0.5149326,-0.5238988,0.6736872,-1895.52,1070.48,220.49,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.60744,0.0336219,167,908.87,4182.66,17.01,-0.0029104927,0.0038168186,0.60944444,570.8,2138.21,0.27,0.0,0.0,6.44
0C52006011F129FCBC11E1A4AF19E2AD,167.64107,0.0336136,175,1216.05,4622.85,128.5,-0.45235273,-0.535708,0.7128718,-1893.58,1069.36,198.59,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.6747,0.033613797,179,1387.69,4654.7,80.27,-0.17796153,-0.24337369,0.7811513,-1278.57,1776.7,202.87,191.44,-515.21,-20.1
0C52006011F129FCBC11E1A4AF19E2AD,167.6747,0.033613797,175,1168.73,4649.57,133.19,-0.40241286,-0.5410543,0.7376087,-1892.14,1068.52,182.18,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.6747,0.033613797,167,950.88,4343.22,17.01,-0.002932072,0.003800634,0.6154866,545.85,2144.35,0.27,0.01,0.04,37.36
0C52006011F129FCBC11E1A4AF19E2AD,167.70833,0.0336137,175,1105.7,4685.17,138.81,-0.3323612,-0.5434496,0.76411736,-1890.22,1067.41,160.32,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.70833,0.0336137,167,959.82,4378.99,17.01,-0.0029428615,0.0037898445,0.6185832,533.33,2147.19,0.27,0.01,0.07,50.7
0C52006011F129FCBC11E1A4AF19E2AD,167.74196,0.0336137,179,1270.38,4817.84,91.36,-0.35423177,-0.4881581,0.6576662,-1280.57,1782.42,6.04,169.78,-522.79,18.99
0C52006011F129FCBC11E1A4AF19E2AD,167.74196,0.0336137,175,1027.0,4729.61,144.81,-0.24020155,-0.53881544,0.7864928,-1887.82,1066.06,133.02,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.77563,0.033663902,175,995.55,4747.37,146.89,-0.20220582,-0.5345967,0.79202235,-1886.86,1065.52,122.12,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.77563,0.033663902,167,995.74,4540.82,17.01,-0.0030453627,0.0037089225,0.64608055,420.68,2167.23,0.27,0.02,0.08,130.39
0C52006011F129FCBC11E1A4AF19E2AD,167.80927,0.0336137,179,1174.27,4951.71,90.52,0.47001532,0.6466785,-0.50240046,-1282.28,1787.1,-15.08,168.36,-523.23,19.47
0C52006011F129FCBC11E1A4AF19E2AD,167.80927,0.0336137,175,916.99,4791.74,151.3,-0.10521784,-0.51823425,0.7971647,-1884.46,1064.17,94.87,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.84293,0.033645596,179,1152.89,4981.51,90.26,0.4910875,0.6754375,-0.46214432,-1282.66,1788.14,-15.35,168.31,-523.24,19.47
0C52006011F129FCBC11E1A4AF19E2AD,167.84293,0.033645596,175,854.21,4827.19,154.01,-0.026372546,-0.49930918,0.7923162,-1882.54,1063.09,73.11,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.84293,0.033645596,167,1019.18,4704.16,17.01,-0.0032665492,0.0035147099,0.690631,213.99,2184.12,0.28,0.0,-0.05,175.67
0C52006011F129FCBC11E1A4AF19E2AD,167.87656,0.0336137,175,775.83,4871.45,156.37,0.07245507,-0.46866122,0.7751412,-1880.14,1061.74,45.92,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.91019,0.0336187,179,1068.94,5018.03,123.34,0.5945763,0.69733703,-0.38900137,-1034.43,-135.82,633.05,-18.87,-538.86,108.49
0C52006011F129FCBC11E1A4AF19E2AD,167.91019,0.0336187,175,713.2,4906.82,157.45,0.15077706,-0.4388495,0.75267404,-1878.22,1060.66,24.2,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.94382,0.0336138,175,666.27,4933.32,157.79,0.20857708,-0.41359097,0.73087233,-1876.78,1059.85,7.92,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,167.94382,0.0336138,167,1023.49,4885.78,17.01,-0.003536289,0.0032287857,0.74450916,-88.51,2168.17,0.28,0.0,-0.08,191.62
0C52006011F129FCBC11E1A4AF19E2AD,167.97745,0.0336137,175,572.51,4986.27,157.25,0.3203307,-0.3562602,0.6750904,-1873.9,1058.23,-24.55,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.01108,0.0336137,179,974.04,5005.85,178.28,0.6015949,0.77476275,-0.14645039,-1035.93,-130.31,571.2,131.8,-494.55,201.34
0C52006011F129FCBC11E1A4AF19E2AD,168.01108,0.0336137,175,541.29,5003.9,156.71,0.35610378,-0.33530676,0.653053,-1872.94,1057.69,-35.37,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.04471,0.0336136,175,463.31,5047.93,154.57,-0.4414552,0.27936792,-0.5909456,-1870.54,1056.34,-62.37,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.04471,0.0336136,167,997.88,5055.3,37.87,0.11176712,-0.280285,0.7155008,-377.65,958.53,686.29,548.47,-32.55,-24.81
0C52006011F129FCBC11E1A4AF19E2AD,168.07834,0.0336138,175,432.15,5065.53,153.4,-0.47374317,0.25572246,-0.563459,-1869.58,1055.8,-73.17,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.11197,0.0336136,179,870.47,4992.89,231.84,0.51426363,0.77449065,0.14525819,-1036.19,-129.31,505.74,133.11,-492.25,206.07
0C52006011F129FCBC11E1A4AF19E2AD,168.11197,0.0336136,175,323.2,5127.06,147.89,-0.57690287,0.16832103,-0.4566632,-1866.22,1053.91,-110.9,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.11197,0.0336136,167,967.22,5090.45,95.11,0.32569322,-0.49449703,0.6330517,-339.84,241.73,593.19,526.77,-71.31,141.12
0C52006011F129FCBC11E1A4AF19E2AD,168.1456,0.033613797,175,261.03,5162.17,143.75,-0.62812126,0.115888745,-0.38915244,-1864.3,1052.83,-132.42,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.17924,0.033640202,179,810.05,4985.33,260.07,0.43048748,0.7241894,0.30938467,-1036.19,-129.31,467.8,141.23,-492.26,200.57
0C52006011F129FCBC11E1A4AF19E2AD,168.17924,0.033640202,175,245.5,5170.94,142.6,-0.63996285,0.10257978,-0.37164086,-1863.82,1052.56,-137.8,-250.49,160.09,521.17
0C52006011F129FCBC11E1A4AF19E2AD,168.21288,0.0336236,175,167.9,5214.76,136.19,0.6930431,-0.035241634,0.28080836,,,,,,
0C52006011F129FCBC11E1A4AF19E2AD,168.21288,0.0336236,167,941.35,5104.67,139.95,-0.38435644,0.59706444,-0.58666205,-353.17,71.9,609.3,123.21,-192.82,-30.18
0C52006011F129FCBC11E1A4AF19E2AD,168.2465,0.0336233,179,723.75,4974.53,296.57,0.3061262,0.61117744,0.49627188,-1036.19,-129.31,413.6,159.61,-408.87,166.84
0C52006011F129FCBC11E1A4AF19E2AD,168.28014,0.0336139,167,905.83,5104.66,194.2,-0.308009,0.63425773,-0.6199265,1318.53,-1253.37,1407.3,-266.23,-417.86,-238.76
0C52006011F129FCBC11E1A4AF19E2AD,168.31377,0.0336155,179,699.6,4916.45,365.03,0.2517626,0.5046123,0.55462223,570.54,-1580.31,1549.01,40.16,-419.23,-230.61
0C52006011F129FCBC11E1A4AF19E2AD,168.38908,0.035528187,179,737.6,4811.09,466.67,0.22901265,0.40137708,0.5454295,570.54,-1580.31,1505.65,59.58,-308.76,-185.64
0C52006011F129FCBC11E1A4AF19E2AD,168.38908,0.035528187,167,1004.64,5001.93,302.1,0.13876817,-0.6125141,0.69343567,1178.84,-1229.22,1268.6,-263.46,-254.52,-173.7
0C52006011F129FCBC11E1A4AF19E2AD,168.42363,0.03450608,179,756.6,4758.41,516.41,0.22224218,0.35544023,0.5399052,570.54,-1580.31,1483.97,70.78,-265.78,-160.83
0C52006011F129FCBC11E1A4AF19E2AD,168.42363,0.03450608,167,1083.11,4920.05,385.14,0.025072401,-0.5879838,0.7293166,1175.76,-1227.57,1227.53,-216.14,-216.93,-136.34
0C52006011F129FCBC11E1A4AF19E2AD,168.45753,0.033928145,179,780.35,4692.56,577.57,0.21765661,0.30305657,0.5345265,570.54,-1580.31,1456.87,86.8,-221.58,-125.98
0C52006011F129FCBC11E1A4AF19E2AD,168.45753,0.033928145,167,1122.28,4879.13,425.62,-0.023836993,-0.5750362,0.7416597,1175.28,-1227.25,1206.11,-193.53,-196.57,-119.03
0C52006011F129FCBC11E1A4AF19E2AD,168.49188,0.034351517,179,789.85,4666.22,601.72,0.21694449,0.2835327,0.53327495,570.54,-1580.31,1446.03,93.37,-206.61,-111.07
0C52006011F129FCBC11E1A4AF19E2AD,168.49188,0.034351517,167,1151.65,4848.44,455.51,-0.05656735,-0.56566006,0.74907357,1175.28,-1227.25,1189.85,-174.32,-182.34,-98.44
0C52006011F129FCBC11E1A4AF19E2AD,168.52863,0.036714476,179,827.85,4560.86,696.49,0.2186978,0.21357274,0.5356001,570.54,-1580.31,1402.67,110.46,-157.06,-42.7
0C52006011F129FCBC11E1A4AF19E2AD,168.52863,0.036714476,167,1190.81,4807.52,494.72,-0.09433649,-0.5543579,0.7573331,1175.28,-1227.25,1168.17,-149.81,-165.02,-66.38
0C52006011F129FCBC11E1A4AF19E2AD,168.56546,0.036833815,179,846.85,4508.18,742.79,0.22286259,0.1812038,0.54127544,570.54,-1580.31,1380.99,143.25,-150.7,-30.22
0C52006011F129FCBC11E1A4AF19E2AD,168.56546,0.036833815,167,1239.76,4756.37,542.71,-0.1321919,-0.5426188,0.7660587,1175.28,-1227.25,1141.07,-121.73,-142.81,-25.28
0C52006011F129FCBC11E1A4AF19E2AD,168.59982,0.034340885,179,865.85,4455.5,788.37,0.2324654,0.14443278,0.54601216,570.54,-1580.31,1359.31,181.88,-151.17,-50.89
0C52006011F129FCBC11E1A4AF19E2AD,168.59982,0.034340885,167,1269.13,4725.68,570.96,-0.15004337,-0.53699195,0.770913,1175.28,-1227.25,1124.81,-107.13,-130.23,0.39
0C52006011F129FCBC11E1A4AF19E2AD,168.63396,0.034149136,167,1318.08,4674.53,617.15,-0.17210278,-0.52997875,0.7791359,1175.28,-1227.25,1097.71,-87.24,-111.08,45.14
0C52006011F129FCBC11E1A4AF19E2AD,168.67195,0.03801725,179,899.1,4363.31,866.4,0.25998434,0.07097689,0.5414212,570.54,-1580.31,1321.37,226.07,-141.77,-125.29
0C52006011F129FCBC11E1A4AF19E2AD,168.70844,0.036491506,179,927.6,4284.29,931.53,0.29335126,-0.0014215289,0.5226256,570.54,-1580.31,1288.85,274.91,-139.51,-171.62
0C52006011F129FCBC11E1A4AF19E2AD,168.70844,0.036491506,167,1376.82,4613.15,671.09,-0.18584876,-0.52539855,0.78976214,1175.28,-1227.25,1065.19,-65.24,-83.82,98.12
0C52006011F129FCBC11E1A4AF19E2AD,168.74188,0.03342809,167,1445.35,4541.54,731.97,-0.183939,-0.52481055,0.8034513,1175.28,-1227.25,1027.25,-44.13,-48.57,159.79
0C52006011F129FCBC11E1A4AF19E2AD,168.7783,0.036415894,179,965.6,4178.93,1015.83,0.34981343,-0.11277055,0.47769222,570.54,-1580.31,1245.49,344.73,-139.96,-224.38
0C52006011F129FCBC11E1A4AF19E2AD,168.81789,0.039578583,167,1523.67,4459.7,798.82,-0.16085997,-0.54402685,0.80984825,1175.28,-1227.25,983.89,103.81,-72.35,242.9
0C52006011F129FCBC11E1A4AF19E2AD,168.88515,0.0336137,179,1022.6,4020.89,1136.85,0.43603343,-0.28246996,0.37862712,570.54,-1580.31,1180.45,310.9,-110.21,-203.44
0C52006011F129FCBC11E1A4AF19E2AD,168.88515,0.0336137,167,1611.78,4367.63,870.57,-0.113811746,-0.62750083,0.76851547,1175.28,-1227.25,935.11,297.81,-96.17,346.83
0C52006011F129FCBC11E1A4AF19E2AD,168.95241,0.0336138,179,1055.85,3928.7,1204.45,0.47081375,-0.35768986,0.32480848,570.54,-1580.31,1142.51,263.52,-91.25,-170.72
